source,title,make,model,year,mileage,price,location
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,99072,2250000.0,"Mombasa, Ganjoni"
Jiji,Nissan Cube,Nissan,Cube,2014,74885,580000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2013,87000,820000.0,"Mombasa, Mvita"
Jiji,Nissan Juke,Nissan,Juke,2014,61000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2014,99852,680000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,,2300000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2014,,830000.0,"Nairobi, Kilimani"
Jiji,Nissan Serena,Nissan,Serena,2016,53255,1450000.0,"Mombasa, Ganjoni"
Jiji,Nissan X-Trail,Nissan,X-Trail,2014,78960,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2015,157000,770000.0,"Nairobi, Nairobi Central"
Jiji,Nissan Note,Nissan,Note,2014,101000,850000.0,"Nairobi, Ridgeways"
Jiji,Nissan Note,Nissan,Note,2014,,825000.0,Nairobi
Jiji,Nissan March,Nissan,March,2014,56824,650000.0,"Mombasa, Ganjoni"
Jiji,Nissan Note,Nissan,Note,2014,63862,830000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Note,Nissan,Note,2014,77000,850000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan Advan,Nissan,Advan,2014,84340,750000.0,"Mombasa, Mombasa CBD"
Jiji,Nissan March,Nissan,March,2013,70000,670000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Nissan Note,Nissan,Note,2014,,820000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Nissan Note,Nissan,Note,2014,76000,830000.0,"Nairobi, Nairobi Central"
